NO,MOVIE_NM,DRCTR_NM,MAKR_NM,INCME_CMPNY_NM,DISTB_CMPNY_NM,OPN_DE,MOVIE_TY_NM,MOVIE_STLE_NM,NLTY_NM,TOT_SCRN_CO,SALES_PRICE,VIEWNG_NMPR_CO,SEOUL_SALES_PRICE,SEOUL_VIEWNG_NMPR_CO,GENRE_NM,GRAD_NM,MOVIE_SDIV_NM
6,고장난 론,"사라 스미스,장 필립 바인,옥타비오 E. 로드리게즈",,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,2021-10-,개봉영화,장편,미국,904.0,,,,,애니메이션,전체관람가,일반영화
7,극장판 짱구는 못말려: 격돌! 낙서왕국과 얼추 네 명의 용사들,쿄고쿠 타카히코,,(주)씨제이이엔엠,(주)씨제이이엔엠,2021-09-,개봉영화,장편,일본,593.0,,,,,애니메이션,전체관람가,일반영화
8,용과 주근깨 공주,호소다 마모루,,"(주)얼리버드픽쳐스,와이드 릴리즈(주)",와이드 릴리즈(주),2021-09-,개봉영화,장편,일본,216.0,,,,,애니메이션,전체관람가,일반영화
9,샹치와 텐 링즈의 전설,데스틴 다니엘 크리튼,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,2021-09-,개봉영화,장편,미국,,,,,,액션,12세이상관람가,일반영화
10,라스트 듀얼: 최후의 결투,리들리 스콧,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,2021-10-,개봉영화,장편,미국,367.0,,,,,액션,청소년관람불가,일반영화
11,"극장판 포켓몬스터: 정글의 아이, 코코",야지마 테츠오,,(주)포켓몬코리아,(주)넥스트엔터테인먼트월드(NEW),2021-09-,개봉영화,장편,일본,699.0,,,,,애니메이션,전체관람가,일반영화
12,모가디슈,류승완,"(주)덱스터스튜디오,(주)외유내강,(주)필름케이",,롯데컬처웍스(주)롯데엔터테인먼트,2021-07-,개봉영화,장편,한국,,,,,,액션,15세이상관람가,일반영화
13,노회찬6411,민환기,"(주)명필름,시네마6411,평등하고 공정한나라 노회찬재단",,"(주)리틀빅픽쳐스,시네마6411",2021-10-,개봉영화,장편,한국,154.0,,,,,다큐멘터리,12세이상관람가,독립/예술영화
14,F20,홍은미,"KBS,몬스터유니온",,와이드 릴리즈(주),2021-10-,개봉영화,장편,한국,218.0,,,,,스릴러,15세이상관람가,일반영화
15,수색자,김민섭,케이필름,,(주)콘텐츠판다,2021-09-,개봉영화,장편,한국,218.0,,,,,스릴러,15세이상관람가,독립/예술영화
16,아네트,레오스 카락스,,주식회사 왓챠,"그린나래미디어(주),주식회사 왓챠",2021-10-,개봉영화,장편,프랑스,330.0,,,,,드라마,15세이상관람가,독립/예술영화
17,스틸워터,토마스 맥카시,,(주)씨제이이엔엠,씨제이 씨지브이(CJ CGV)(주),2021-10-,개봉영화,장편,미국,363.0,,,,,범죄,15세이상관람가,독립/예술영화
18,애프터: 관계의 함정,,,판씨네마(주),판씨네마(주),2021-10-,개봉영화,장편,미국,378.0,,,,,멜로/로맨스,15세이상관람가,일반영화
19,쁘띠 마망,셀린 시아마,,찬란,찬란,2021-10-,개봉영화,장편,프랑스,97.0,,,,,드라마,전체관람가,독립/예술영화
20,십개월의 미래,남궁선,한국예술종합학교 산학협력단,,그린나래미디어(주),2021-10-,개봉영화,장편,한국,158.0,,,,,드라마,12세이상관람가,독립/예술영화
21,바다 탐험대 옥토넛 : 육지수호 대작전,,,"(주)얼리버드픽쳐스,와이드 릴리즈(주)",와이드 릴리즈(주),2021-10-,개봉영화,장편,영국,205.0,,,,,애니메이션,전체관람가,일반영화
22,화이트데이: 부서진 결계,송운,(주)슬기로운늑대,,(주)제이앤씨미디어그룹,2021-10-,개봉영화,장편,한국,356.0,,,,,공포(호러),15세이상관람가,일반영화
23,타다: 대한민국 스타트업의 초상,권명국,(주)시네마틱퍼슨,,(주)넥스트엔터테인먼트월드(NEW),2021-10-,개봉영화,장편,한국,73.0,,,,,다큐멘터리,전체관람가,독립/예술영화
24,매직 스쿨: 초보마법사 아우라의 대모험,,,위드 라이언 픽쳐스,(주)디스테이션,2021-10-,개봉영화,장편,미국,212.0,,,,,애니메이션,전체관람가,일반영화
25,인질,필감성,"(주)외유내강,(주)샘컴퍼니",,(주)넥스트엔터테인먼트월드(NEW),2021-08-,개봉영화,장편,한국,,,,,,액션,15세이상관람가,일반영화
26,코다,션 헤이더,,판씨네마(주),판씨네마(주),2021-08-,개봉영화,장편,프랑스,308.0,,,,,드라마,12세이상관람가,독립/예술영화
27,동백,신준영,(주)해오름이앤티,,시네마 뉴원,2021-10-,개봉영화,장편,한국,60.0,,,,447.0,드라마,12세이상관람가,독립/예술영화
28,첫눈이 사라졌다,"마우고시카 슈모프스카,마셀 엔그레르트",,주식회사 모쿠슈라픽쳐스,(주)다자인소프트,2021-10-,개봉영화,장편,폴란드,66.0,,,,,판타지,15세이상관람가,독립/예술영화
29,스페이스 독 3: 트로피컬 어드벤처,이나 예블라니코바,,(주)박수엔터테인먼트,(주)박수엔터테인먼트,2021-10-,개봉영화,장편,러시아,172.0,,,,552.0,애니메이션,전체관람가,일반영화
30,한창나이 선녀님,원호연,(주)큰물고기미디어,,(주)트리플픽쳐스,2021-10-,개봉영화,장편,한국,74.0,,,,,다큐멘터리,전체관람가,독립/예술영화
31,휴가,이란희,작업장 ‘봄’,,㈜인디스토리,2021-10-,개봉영화,장편,한국,55.0,,,,,드라마,12세이상관람가,독립/예술영화
32,당신은 믿지 않겠지만,이시이 유야,(주)디오시네마,,(주)디오시네마,2021-10-,개봉영화,장편,일본,100.0,,,,,드라마,12세이상관람가,독립/예술영화
33,스피릿,일래인 보겐,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2021-09-,개봉영화,장편,미국,138.0,,,,,애니메이션,전체관람가,일반영화
34,싱크홀,김지훈,(주)더타워픽쳐스,,(주)쇼박스,2021-08-,개봉영화,장편,한국,,,,,,코미디,12세이상관람가,일반영화
35,부니베어: 애들이 줄었어요,정량,,(주)영화공간,(주)라이크콘텐츠,2021-10-,개봉영화,장편,중국,154.0,,,,401.0,애니메이션,전체관람가,독립/예술영화
36,그림자꽃,이승준,블루버드픽처스,,(주)엣나인필름,2021-10-,개봉영화,장편,한국,89.0,,,,,다큐멘터리,12세이상관람가,독립/예술영화
37,할로윈 킬즈,데이빗 고든 그린,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2021-10-,개봉영화,장편,미국,43.0,,,,,공포(호러),청소년관람불가,일반영화
38,당신얼굴 앞에서,홍상수,(주)영화제작전원사,,"(주)영화제작전원사 ,(주)콘텐츠판다",2021-10-,개봉영화,장편,한국,69.0,,,,,드라마,15세이상관람가,독립/예술영화
39,아버지의 길,스르단 고루보비치,,(재)전주국제영화제조직위원회,(주)엣나인필름,2021-09-,개봉영화,장편,기타,34.0,,,,,드라마,12세이상관람가,독립/예술영화
40,랑종,반종 피산다나쿤,(주)노던크로스,,(주)쇼박스,2021-07-,개봉영화,장편,한국,,,,,,공포(호러),청소년관람불가,일반영화
41,푸른 호수,저스틴 전,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2021-10-,개봉영화,장편,미국,139.0,,,,,드라마,12세이상관람가,일반영화
42,실: 인연의 시작,제제 다카히사,,(주)엔케이컨텐츠,(주)디스테이션,2021-10-,개봉영화,장편,일본,74.0,,,,,드라마,12세이상관람가,독립/예술영화
43,브라더,신근호,"(주)모그픽쳐스,(주)더그레이트컴퍼니",,(주)박수엔터테인먼트,2021-10-,개봉영화,장편,한국,131.0,,,,423.0,범죄,15세이상관람가,일반영화
44,뱅드림! 로젤리아 에피소드 Ⅱ : 송 아이 엠,카키모토 코다이,,(주)애니플러스,(주)애니플러스,2021-09-,개봉영화,장편,일본,86.0,,,,,애니메이션,전체관람가,일반영화
45,캔디맨,니아 다코스타,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2021-09-,개봉영화,장편,미국,608.0,,,,,미스터리,15세이상관람가,일반영화
46,미켈란젤로,,,(주)퍼스트런,(주)퍼스트런,2021-09-,개봉영화,장편,이탈리아,20.0,,,,,드라마,12세이상관람가,독립/예술영화
47,색다른 그녀,김진영,(주)박스미디어,,(주)이놀미디어,2021-10-,개봉영화,장편,한국,20.0,,,,,멜로/로맨스,청소년관람불가,일반영화
48,피어썸,이상헌,"㈜에스에이치엔터앤컴퍼니,(주)스토리제이",,(주)스토리제이,2021-10-,개봉영화,장편,한국,45.0,,,,638.0,공포(호러),15세이상관람가,독립/예술영화
49,프리 가이,숀 레비,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,2021-08-,개봉영화,장편,미국,750.0,,,,,액션,12세이상관람가,일반영화
50,귀문,심덕근,"(주)고스트픽처스,(주)주피터필름",,"씨제이 씨지브이(CJ CGV)(주),(주)씨네필운",2021-08-,개봉영화,장편,한국,692.0,,,,,미스터리,15세이상관람가,일반영화
51,킬링 오브 투 러버스,,,(주)블루라벨픽쳐스,(주)영화특별시에스엠씨,2021-10-,개봉영화,장편,캐나다,49.0,,,,,멜로/로맨스,12세이상관람가,독립/예술영화
52,레드 아워,,,(주)올스타엔터테인먼트,(주)올스타엔터테인먼트,2021-09-,개봉영화,장편,미국,2.0,,,,960.0,액션,15세이상관람가,일반영화
53,졸트,타니아 웩슬러,,(유)조이앤시네마,(주)제이앤씨미디어그룹,2021-10-,개봉영화,장편,미국,83.0,,,,779.0,액션,15세이상관람가,일반영화
54,아임 유어 맨,마리아 슈라더,,(주)콘텐츠게이트,(주)라이크콘텐츠,2021-09-,개봉영화,장편,독일,38.0,,,,,코미디,15세이상관람가,독립/예술영화
55,다함께 여름!,,,M&M 인터내셔널,M&M 인터내셔널,2021-10-,개봉영화,장편,프랑스,27.0,,,,,코미디,12세이상관람가,독립/예술영화
56,영화의 거리,김민근,제작사 눈,,영화배급협동조합 씨네소파,2021-09-,개봉영화,장편,한국,26.0,,,,645.0,멜로/로맨스,12세이상관람가,독립/예술영화
57,종착역,"권민표,서한솔","(주)타이거시네마,DGC",,필름다빈,2021-09-,개봉영화,장편,한국,49.0,,,,907.0,드라마,전체관람가,독립/예술영화
58,좋은 사람,정욱,한국영화아카데미,,"(주)싸이더스,찬란",2021-09-,개봉영화,장편,한국,140.0,,,,,미스터리,12세관람가,독립/예술영화
59,올드,M. 나이트 샤말란,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2021-08-,개봉영화,장편,미국,550.0,,,,,공포(호러),12세이상관람가,일반영화
60,더 하더 데이 폴,,,,씨제이 씨지브이(CJ CGV)(주),2021-10-,개봉영화,장편,미국,56.0,,,,625.0,액션,청소년관람불가,일반영화
61,컴백트레일,조지 갈로,,(주)누리픽쳐스,(주)누리픽쳐스,2021-10-,개봉영화,장편,미국,20.0,,,,222.0,코미디,15세이상관람가,일반영화
62,여름날 우리,한톈,,찬란,"찬란,메가박스중앙(주)",2021-08-,개봉영화,장편,중국,262.0,,,,,코미디,12세이상관람가,독립/예술영화
63,최선의 삶,이우정,"(주)마일스톤컴퍼니,(주)모토",,(주)엣나인필름,2021-09-,개봉영화,장편,한국,101.0,,,,745.0,드라마,15세이상관람가,독립/예술영화
64,가치 캅시다,조승원,감성스토리,,(주)스튜디오 보난자,2021-10-,개봉영화,장편,한국,43.0,,,,683.0,드라마,15세이상관람가,독립/예술영화
65,코끼리와 나비,아멜리 반 엘름브,,(주)스튜디오 보난자,(주)스튜디오 보난자,2021-09-,개봉영화,장편,프랑스,27.0,,,,603.0,드라마,전체관람가,독립/예술영화
66,바바리안,,,(주)누리픽쳐스,(주)누리픽쳐스,2021-10-,개봉영화,장편,이탈리아,50.0,,,,403.0,드라마,15세이상관람가,일반영화
67,극장판 도라에몽: 진구의 신공룡,이마이 카즈아키,,대원미디어(주),(주)리틀빅픽쳐스,2021-08-,개봉영화,장편,일본,502.0,,969.0,,969.0,애니메이션,전체관람가,일반영화
68,경고,,,(주)제이브로,(주)태양미디어그룹,2021-10-,개봉영화,장편,영국,42.0,,957.0,,519.0,공포(호러),15세이상관람가,독립/예술영화
69,윙스 오버 에베레스트,,,,(주)영화사 안다미로,2021-09-,개봉영화,장편,중국,10.0,,937.0,,671.0,액션,15세이상관람가,독립/예술영화
