NO,MOVIE_NM,DRCTR_NM,MAKR_NM,INCME_CMPNY_NM,DISTB_CMPNY_NM,OPN_DE,MOVIE_TY_NM,MOVIE_STLE_NM,NLTY_NM,TOT_SCRN_CO,SALES_PRICE,VIEWNG_NMPR_CO,SEOUL_SALES_PRICE,SEOUL_VIEWNG_NMPR_CO,GENRE_NM,GRAD_NM,MOVIE_SDIV_NM
161.0,비밀 : 친구와 쓰리썸 무삭제,민병관,(주)영화사가을,,(주)영화사가을,20230410.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
162.0,빚 대신 내 아내를 빌려줄게요,,,,(주)영진크리에이티브,20230429.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
163.0,사위 사랑은 장모 3 무삭제,민정현,(주)영화사가을,,(주)영화사가을,20230422.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
164.0,새엄마와 나 오이디푸스 콤플렉스,키무라 히로유키,,,(주)영진크리에이티브,20230418.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
165.0,새엄마의 동정관리,츠지 코지,,,(주)영진크리에이티브,20230414.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
166.0,새엄마의 모성애 동정은 안돼,츠지 코지,,,(주)영진크리에이티브,20230417.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
167.0,소원을 빨아봐,조태석,SDM스튜디오,,SDM스튜디오,20230404.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
168.0,심야의 개인비서,윤준세,(주)영진크리에이티브,,(주)영진크리에이티브,20230406.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
169.0,아내의 여동생:이러지 마 처제,이시다 마모루,,,(주)영진크리에이티브,20230424.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
170.0,아들의 취향:친엄마보다 새엄마,키무라 히로유키,,,(주)영진크리에이티브,20230418.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
171.0,아지매의 뒷문 단속,야신수,(주)이십일세기미디어,,(주)이십일세기미디어,20230427.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
172.0,여기도 사람 있어요,김충길,김충길 필름,,김충길 필름,20230301.0,개봉영화,장편,한국,2.0,,1.0,0.0,0.0,드라마,12세이상관람가,독립/예술영화
173.0,여직원들 : 점심대신 떡 무삭제,한만규,(주)영화사가을,,(주)영화사가을,20230411.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
174.0,"열여덟, 어른이 되는 나이",주영,(주)체리코끼리,,필름다빈,20230125.0,개봉영화,장편,한국,34.0,,1.0,0.0,0.0,드라마,12세이상관람가,독립/예술영화
175.0,옆집빅걸 찰진 속궁합,디렉터 O,,,(주)영진크리에이티브,20230418.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
176.0,울면서 신음하는 제수씨,,,,(주)영화사 사계절,20230408.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
177.0,육체영업:섹스본능,코엔지 고로,,,(주)영진크리에이티브,20230424.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
178.0,은밀한 하숙집,리차드 킴,영화사 산들바람,,영화사 산들바람,20230413.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
179.0,음란새댁:하루에 여러번,버드맨 텟페이,,,(주)영진크리에이티브,20230424.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
180.0,의붓아들 방문 여는 헤픈엄마,사쿠라비토,,,(주)영진크리에이티브,20230417.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
181.0,자매의젖은성감대무삭제,김레이,스마일컨텐츠,,스마일컨텐츠,20230426.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
182.0,잘 세우는 옆집 여자 : 잔뜩 쌓였어,디렉터 O,,,(주)영진크리에이티브,20230429.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
183.0,정신 잃은 제수씨,,,,에스팀,20230414.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
184.0,젖 큰 자매들 2,김수영,영화사 레드카펫,,주식회사 루믹스미디어,20230426.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
185.0,젖은 속살:남편 상사에게 빠져버린 날,이시다 마모루,,,(주)영진크리에이티브,20230417.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
186.0,젖은 속옷 내린 유부녀 무삭제판,,,,에스팀,20230414.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
187.0,젖은돌싱 넘치는 샘물,디렉터 O,,,(주)영진크리에이티브,20230418.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
188.0,중년부부 스와핑 워크샵,김태훈,(주)픽쳐레스크,,(주)픽쳐레스크,20230414.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
189.0,직장동료 여직원과 호텔숙박3,니시다 류지,,,(주)도키엔터테인먼트,20230424.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
190.0,청순한연지의은밀한알몸섹스,김승환,스마일컨텐츠,,스마일컨텐츠,20230424.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
191.0,커밍아웃 내 여자의 여자,이타치,파랑새미디어,,(주)영진크리에이티브,20230414.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
192.0,하렘재팬 놀 줄 아는 여자들,쿠와치,,,(주)영진크리에이티브,20230419.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
193.0,하숙집 딸내미들,야신수,(주)이십일세기미디어,,(주)이십일세기미디어,20230427.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
194.0,핫바디 새엄마 욕정 터졌네,히로아키,,,(주)영진크리에이티브,20230414.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
195.0,2대1 나눠먹기,지아민,(주)영화사가을,,(주)영화사가을,20230404.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
196.0,2대1 출장녀 무삭제,김지석,(주)영화사가을,,(주)영화사가을,20230429.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
1.0,아바타: 물의 길,제임스 카메론,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,20221214.0,개봉영화,장편,미국,,,,,,액션,12세이상관람가,일반영화
2.0,더 퍼스트 슬램덩크,이노우에 다케히코,,에스엠지홀딩스 주식회사,(주)넥스트엔터테인먼트월드(NEW),20230104.0,개봉영화,장편,일본,,,,,,애니메이션,12세이상관람가,일반영화
3.0,영웅,윤제균,"(주)제이케이필름,(주)씨제이이엔엠",,(주)씨제이이엔엠,20221221.0,개봉영화,장편,한국,,,,,,드라마,12세이상관람가,일반영화
4.0,교섭,임순례,"(주)영화사수박,원테이크필름",,플러스엠 엔터테인먼트,20230118.0,개봉영화,장편,한국,,,,,,드라마,12세이상관람가,일반영화
5.0,장화신은 고양이: 끝내주는 모험,조엘 크로포드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),20230104.0,개봉영화,장편,미국,924.0,,,,,애니메이션,전체관람가,일반영화
6.0,유령,이해영,더램프(주),,(주)씨제이이엔엠,20230118.0,개봉영화,장편,한국,,,,,,액션,15세이상관람가,일반영화
7.0,스위치,마대윤,(주)하이브미디어코프,,롯데컬처웍스(주)롯데엔터테인먼트,20230104.0,개봉영화,장편,한국,912.0,,,,,기타,12세이상관람가,일반영화
8.0,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",미키 타카히로,,(주)미디어캐슬,"(주)바이포엠스튜디오,홀리가든",20221130.0,개봉영화,장편,일본,258.0,,,,,멜로/로맨스,12세이상관람가,독립/예술영화
9.0,상견니,황천인,,오드,"오드,리바이브콘텐츠 주식회사,씨제이 씨지브이(CJ CGV)(주)",20230125.0,개봉영화,장편,대만,698.0,,,,,드라마,15세이상관람가,일반영화
10.0,메간,제라드 존스톤,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),20230125.0,개봉영화,장편,미국,704.0,,,,,공포(호러),15세이상관람가,일반영화
11.0,올빼미,안태진,"(주)씨제스엔터테인먼트,(주)영화사 담담",,(주)넥스트엔터테인먼트월드(NEW),20221123.0,개봉영화,장편,한국,,,,,,스릴러,15세이상관람가,일반영화
12.0,캐리와 슈퍼콜라,"오성윤,이춘백",(주)캐리소프트,,롯데컬처웍스(주)롯데엔터테인먼트,20230118.0,개봉영화,장편,한국,474.0,,,,,애니메이션,전체관람가,일반영화
13.0,신비아파트 극장판 차원도깨비와 7개의 세계,변영규,(주)씨제이이엔엠,,(주)씨제이이엔엠,20221214.0,개봉영화,장편,한국,665.0,,,,,애니메이션,전체관람가,일반영화
14.0,젠틀맨,김경원,"(주)트릭스터,주식회사 에이치앤드엔터테인먼트",,플러스엠 엔터테인먼트,20221228.0,개봉영화,장편,한국,751.0,,,,,범죄,15세이상관람가,일반영화
15.0,라일 라일 크로커다일,"조쉬 고든,윌 스펙",,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,20230118.0,개봉영화,장편,미국,384.0,,,,,가족,전체관람가,일반영화
16.0,눈의 여왕5: 스노우 프린세스와 미러랜드의 비밀,알렉세이 트시칠린,,(주)퍼스트런,메가박스중앙(주),20221222.0,개봉영화,장편,기타,626.0,,,,,애니메이션,전체관람가,일반영화
17.0,3000년의 기다림,조지 밀러,,(주)엔케이컨텐츠,(주)디스테이션,20230104.0,개봉영화,장편,호주,176.0,,,,,멜로/로맨스,15세이상관람가,독립/예술영화
18.0,극장판 뽀로로와 친구들: 바이러스를 없애줘!,박영균,(주)오콘,,(주)넥스트엔터테인먼트월드(NEW),20221201.0,개봉영화,장편,한국,380.0,,,,,애니메이션,전체관람가,일반영화
19.0,프린스 챠밍,로스 베노커,,(주)히스토리필름,와이드 릴리즈(주),20230111.0,개봉영화,장편,미국,181.0,,,,,애니메이션,전체관람가,독립/예술영화
20.0,천룡팔부: 교봉전,견자단,,초코필름,(주)팝엔터테인먼트,20230125.0,개봉영화,장편,홍콩,300.0,,,,,액션,15세이상관람가,일반영화
21.0,돌핀보이,,,,와이드 릴리즈(주),20230125.0,개봉영화,장편,독일,177.0,,,,,애니메이션,전체관람가,일반영화
22.0,몬스터 신부: 101번째 프로포즈,,,(주)히스토리필름,와이드 릴리즈(주),20221228.0,개봉영화,장편,헝가리,226.0,,,,,애니메이션,전체관람가,독립/예술영화
23.0,핑크퐁 시네마 콘서트 2: 원더스타 콘서트 대작전,김수경,더핑크퐁컴퍼니(주),,(주)넥스트엔터테인먼트월드(NEW),20221221.0,개봉영화,장편,한국,432.0,,,,,애니메이션,전체관람가,독립/예술영화
24.0,극장판 파워레인저 캡틴포스: 지구를 위한 싸움,나카자와 쇼지로,,대원미디어(주),트윈플러스파트너스(주),20230119.0,개봉영화,장편,일본,147.0,,,,,액션,전체관람가,일반영화
25.0,시간을 꿈꾸는 소녀,박혁지,(주)하이하버픽쳐스,,"(주)하이하버픽쳐스,(주)영화사 진진",20230111.0,개봉영화,장편,한국,77.0,,,,,다큐멘터리,12세이상관람가,독립/예술영화
26.0,문맨,장츠위,,,(주)스튜디오디에이치엘,20230111.0,개봉영화,장편,중국,134.0,,,,,드라마,12세이상관람가,일반영화
27.0,엄마의 땅: 그리샤와 숲의 주인,박재범,한국영화아카데미,,(주)더쿱디스트리뷰션,20230125.0,개봉영화,장편,한국,121.0,,,,,애니메이션,전체관람가,독립/예술영화
28.0,페르시아어 수업,바딤 피얼먼,,(주)영화사 진진,(주)영화사 진진,20221215.0,개봉영화,장편,러시아,40.0,,,,,드라마,15세이상관람가,독립/예술영화
29.0,탄생,박흥식,"민영화사,가톨릭문화원 ALMA ART",,"씨제이 씨지브이(CJ CGV)(주),(주)레드아이스 엔터테인먼트",20221130.0,개봉영화,장편,한국,670.0,,,,,드라마,12세이상관람가,일반영화
30.0,유랑의 달,이상일,,주식회사 왓챠,"(주)영화특별시에스엠씨,주식회사 왓챠",20230118.0,개봉영화,장편,일본,45.0,,,,,드라마,15세이상관람가,독립/예술영화
31.0,에브리씽 에브리웨어 올 앳 원스,"다니엘 콴,다니엘 쉐이너트",,(주)더쿱디스트리뷰션,워터홀컴퍼니(주),20221012.0,개봉영화,장편,미국,620.0,,,,,액션,15세이상관람가,독립/예술영화
32.0,메모리아,아핏차퐁 위라세타쿤,,찬란,찬란,20221229.0,개봉영화,장편,기타,42.0,,,,,드라마,12세이상관람가,독립/예술영화
33.0,마리앙투아네트,로버트 요한슨,씨제이 씨지브이(CJ CGV)(주),,씨제이 씨지브이(CJ CGV)(주),20230102.0,개봉영화,장편,한국,8.0,,,,,뮤지컬,12세이상관람가,일반영화
34.0,뮤지컬 레드북,곽기영,씨제이 씨지브이(CJ CGV)(주),,씨제이 씨지브이(CJ CGV)(주),20230125.0,개봉영화,장편,한국,35.0,,,,,뮤지컬,15세이상관람가,일반영화
35.0,본즈 앤 올,루카 구아다니노,,워너브러더스 코리아(주),워너브러더스 코리아(주),20221130.0,개봉영화,장편,미국,356.0,,,,,공포(호러),청소년관람불가,일반영화
36.0,해시태그 시그네,,,판씨네마(주),판씨네마(주),20230111.0,개봉영화,장편,노르웨이,59.0,,,,,멜로/로맨스,15세이상관람가,독립/예술영화
37.0,라인,우슬라 마이어,,M&M 인터내셔널,M&M 인터내셔널,20230125.0,개봉영화,장편,스위스,47.0,,,,,드라마,15세이상관람가,독립/예술영화
38.0,위너 2022 콘서트 더 서클 더 무비,정치영,(주)와이지엔터테인먼트,,씨제이 씨지브이(CJ CGV)(주),20230125.0,개봉영화,장편,한국,31.0,,,,,공연,전체관람가,일반영화
39.0,가가린,"파니 리에타르,제레미 트루일",,(주)엣나인필름,(주)엣나인필름,20221222.0,개봉영화,장편,프랑스,41.0,,,,,SF,12세이상관람가,독립/예술영화
40.0,원피스 필름 레드,타니구치 고로,,에스엠지홀딩스 주식회사,(주)넥스트엔터테인먼트월드(NEW),20221130.0,개봉영화,장편,일본,550.0,,,,,애니메이션,12세이상관람가,일반영화
41.0,패닉 런,필립 노이스,,찬란,주식회사 원더스튜디오,20230104.0,개봉영화,장편,미국,53.0,,,,,스릴러,12세이상관람가,독립/예술영화
42.0,"열여덟, 어른이 되는 나이",주영,(주)체리코끼리,,필름다빈,20230125.0,개봉영화,장편,한국,34.0,,,,,드라마,12세이상관람가,독립/예술영화
43.0,코르사주,,,그린나래미디어(주),"그린나래미디어(주),(주)플레이그램",20221221.0,개봉영화,장편,프랑스,46.0,,,,,드라마,15세이상관람가,독립/예술영화
44.0,이태석,이우석,"드림채널,주식회사 블루필름웍스",,"THE 픽쳐스,주식회사 블루필름웍스",20221229.0,개봉영화,장편,한국,100.0,,,,,다큐멘터리,전체관람가,독립/예술영화
45.0,새비지 맨,,,주식회사 디에스이이디,주식회사 디에스이이디,20230126.0,개봉영화,장편,미국,50.0,,,,915.0,액션,청소년관람불가,일반영화
46.0,크레이지 컴페티션,"마리아노 콘,가스통 듀프랫",,주식회사 왓챠,"(주)영화사 진진,주식회사 왓챠",20221228.0,개봉영화,장편,스페인,40.0,,,,,드라마,15세이상관람가,독립/예술영화
47.0,10일간의 애인,이영용,"(주)로드하우스,꿀잼컴퍼니(주)",,(주)그노스,20230112.0,개봉영화,장편,한국,50.0,,,,,멜로/로맨스,청소년관람불가,일반영화
48.0,강남좀비,이수성,㈜리필름,,"와이드 릴리즈(주),(주)제이앤씨미디어그룹",20230105.0,개봉영화,장편,한국,51.0,,,,,드라마,15세이상관람가,일반영화
49.0,헤어질 결심,박찬욱,모호필름,,(주)씨제이이엔엠,20220629.0,개봉영화,장편,한국,,,,,,미스터리,15세이상관람가,일반영화
